Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-12-24,359.2,364.0,364.9,358.55,9.21M,-1.11%,356.01,352.8275,BUY,358.8
2025-12-26,358.8,359.2,360.4,354.7,8.59M,-0.11%,358.61,352.8775,BUY,358.6
2025-12-29,358.6,358.5,362.8,357.85,10.05M,-0.06%,359.8,352.9675,BUY,361.75
2025-12-30,361.75,358.6,363.95,358.45,13.81M,0.88%,360.32000000000005,352.86499999999995,BUY,367.35
2025-12-31,367.35,361.75,368.5,360.65,10.44M,1.55%,361.14,353.145,BUY,367.55
2026-01-01,367.55,368.85,371.0,365.55,7.21M,0.05%,362.81000000000006,353.68,BUY,370.35
2026-01-02,370.35,369.2,372.9,368.55,7.08M,0.76%,365.12,354.375,BUY,373.55
2026-01-05,373.55,370.35,375.0,369.1,9.59M,0.86%,368.11,355.3725,BUY,368.9
2026-01-06,368.9,371.5,371.5,360.0,17.49M,-1.24%,369.54,356.40250000000003,BUY,363.35
2026-01-07,363.35,367.05,367.25,359.2,10.68M,-1.50%,368.74,357.335,BUY,359.45
2026-01-08,359.45,363.3,365.35,358.0,7.35M,-1.07%,367.12,358.1375,BUY,354.15
2026-01-09,354.15,358.0,359.75,352.2,8.02M,-1.47%,363.88,358.5125,BUY,350.55
2026-01-12,350.55,352.95,354.15,347.65,9.77M,-1.02%,359.28000000000003,358.6675,BUY,349.75
2026-01-13,349.75,350.65,351.9,345.6,7.53M,-0.23%,355.45,358.7975,WAIT,349.8
2026-01-14,349.8,349.0,354.0,347.1,6.25M,0.01%,352.74,359.015,WAIT,353.6
2026-01-16,353.6,349.7,359.7,349.65,10.74M,1.09%,351.57,359.3775,WAIT,344.0
2026-01-19,344.0,353.6,353.6,338.35,14.36M,-2.71%,349.53999999999996,359.2875,WAIT,337.85
2026-01-20,337.85,344.85,346.6,336.75,11.54M,-1.79%,347.0,358.5475,WAIT,339.25
2026-01-21,339.25,336.0,343.7,335.95,9.87M,0.41%,344.9,357.5525,WAIT,347.3
2026-01-22,347.3,344.45,351.75,343.1,10.71M,2.37%,344.4,356.755,WAIT,344.45
2026-01-23,344.45,347.1,351.0,342.15,8.35M,-0.82%,342.57000000000005,356.01750000000004,WAIT,340.55
2026-01-27,340.55,340.0,345.0,335.9,12.51M,-1.13%,341.88,355.105,WAIT,340.45
2026-01-28,340.45,341.9,346.6,337.05,9.43M,-0.03%,342.4,354.19750000000005,WAIT,351.8
2026-01-29,351.8,340.5,352.65,335.6,13.59M,3.33%,344.90999999999997,353.70000000000005,WAIT,350.05
2026-01-30,350.05,350.8,353.0,348.4,9.91M,-0.50%,345.46000000000004,352.835,WAIT,344.65
2026-02-01,344.65,349.2,360.65,339.35,8.42M,-1.54%,345.5,351.69,WAIT,362.9
2026-02-02,362.9,344.65,364.5,341.1,19.65M,5.30%,349.96999999999997,351.3175,WAIT,372.05
2026-02-03,372.05,381.15,384.6,366.0,16.72M,2.52%,356.29,351.2425,BUY,375.45
2026-02-04,375.45,372.5,377.6,368.45,10.14M,0.91%,361.02,351.57,BUY,374.15
2026-02-05,374.15,375.0,375.6,364.3,14.01M,-0.35%,365.84,352.11,BUY,369.5
2026-02-06,369.5,365.0,381.8,361.0,23.12M,-1.24%,370.81,352.6125,BUY,377.4
2026-02-09,377.4,370.3,379.9,369.6,8.80M,2.14%,373.71000000000004,353.775,BUY,379.35
2026-02-10,379.35,378.0,382.5,376.75,8.92M,0.52%,375.16999999999996,355.215,BUY,384.7
2026-02-11,384.7,382.5,387.35,382.1,10.93M,1.41%,377.02000000000004,356.9625,BUY,383.45
2026-02-12,383.45,385.0,386.9,380.15,8.32M,-0.32%,378.88,358.64500000000004,BUY,380.25
2026-02-13,380.25,379.0,387.5,374.4,15.57M,-0.83%,381.03000000000003,359.9775,BUY,377.25
2026-02-16,377.25,378.3,379.6,375.1,5.00M,-0.79%,381.0,361.64,BUY,382.85
2026-02-17,382.85,376.1,383.6,373.55,7.84M,1.48%,381.7,363.89,BUY,382.85
2026-02-18,382.85,382.85,385.5,379.0,4.80M,0.00%,381.33000000000004,366.07,BUY,375.7
2026-02-19,375.7,381.95,386.8,374.0,6.91M,-1.87%,379.78000000000003,367.48999999999995,BUY,378.0
2026-02-20,378.0,375.7,379.7,374.5,6.32M,0.61%,379.33000000000004,369.16749999999996,BUY,379.95
2026-02-23,379.95,378.8,384.0,376.05,11.70M,0.52%,379.87,371.1375,BUY,377.55
2026-02-24,377.55,376.85,380.3,371.65,7.21M,-0.63%,378.81,372.99249999999995,BUY,381.85
2026-02-25,381.85,378.0,385.6,376.1,7.75M,1.14%,378.61,374.495,BUY,391.55
2026-02-26,391.55,381.7,393.3,380.1,14.70M,2.54%,381.78000000000003,376.57000000000005,BUY,382.65
2026-02-27,382.65,393.65,394.05,380.95,15.95M,-2.27%,382.71000000000004,378.46999999999997,BUY,370.6
2026-03-02,370.6,358.0,378.4,355.5,11.80M,-3.15%,380.84000000000003,378.855,BUY,351.2
