Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-12-15,235.35,238.0,238.79,229.94,12.33M,-1.12%,238.18200000000002,242.914,WAIT,232.21
2025-12-16,232.21,234.17,235.3,230.75,7.24M,-1.33%,236.656,242.177,WAIT,232.91
2025-12-17,232.91,231.75,233.42,228.61,5.85M,0.30%,235.38000000000002,241.3725,WAIT,232.0
2025-12-18,232.0,233.0,234.13,231.21,3.96M,-0.39%,234.098,240.57,WAIT,232.89
2025-12-19,232.89,232.0,233.5,231.5,5.07M,0.38%,233.07199999999997,239.86700000000002,WAIT,234.18
2025-12-22,234.18,233.79,235.28,232.77,4.61M,0.55%,232.83800000000002,239.28849999999997,WAIT,235.49
2025-12-23,235.49,234.6,237.9,234.6,5.81M,0.56%,233.494,238.79550000000003,WAIT,233.77
2025-12-24,233.77,235.54,236.57,233.14,4.11M,-0.73%,233.666,238.099,WAIT,234.53
2025-12-26,234.53,233.84,235.28,233.05,3.71M,0.33%,234.17199999999997,237.62549999999996,WAIT,234.82
2025-12-29,234.82,234.53,239.02,234.0,12.62M,0.12%,234.558,237.204,WAIT,234.68
2025-12-30,234.68,234.95,235.6,233.31,6.24M,-0.06%,234.658,236.69649999999996,WAIT,240.38
2025-12-31,240.38,234.69,241.0,234.61,11.51M,2.43%,235.63600000000002,236.53849999999997,WAIT,237.94
2026-01-01,237.94,240.9,241.11,237.41,5.84M,-1.02%,236.47000000000003,236.4345,BUY,241.46
2026-01-02,241.46,237.94,242.55,237.94,5.93M,1.48%,237.856,236.39600000000002,BUY,238.09
2026-01-05,238.09,246.8,246.8,235.7,21.20M,-1.40%,238.51,236.23899999999998,BUY,241.89
2026-01-06,241.89,238.09,242.36,238.09,10.84M,1.60%,239.952,236.40749999999997,BUY,239.06
2026-01-07,239.06,240.21,241.68,238.16,8.25M,-1.17%,239.68800000000002,236.36849999999998,BUY,231.42
2026-01-08,231.42,238.2,238.89,231.0,9.22M,-3.20%,238.38400000000001,235.975,BUY,234.09
2026-01-09,234.09,232.29,238.25,232.0,12.71M,1.15%,236.91,235.75899999999996,BUY,235.71
2026-01-12,235.71,234.09,236.16,231.66,9.81M,0.69%,236.43400000000003,235.6435,BUY,243.78
2026-01-13,243.78,238.0,244.15,235.8,22.53M,3.42%,236.81199999999998,236.065,BUY,248.23
2026-01-14,248.23,243.99,251.0,243.58,33.09M,1.83%,238.64600000000002,236.86599999999999,BUY,247.17
2026-01-16,247.17,246.9,247.78,242.4,12.29M,-0.43%,241.796,237.579,BUY,243.11
2026-01-19,243.11,245.0,248.0,242.3,6.46M,-1.64%,243.6,238.13449999999997,BUY,240.39
2026-01-20,240.39,243.11,245.34,239.71,6.50M,-1.12%,244.536,238.50949999999997,BUY,242.37
2026-01-21,242.37,240.0,244.49,239.51,9.61M,0.82%,244.254,238.919,BUY,244.01
2026-01-22,244.01,244.6,246.47,242.57,10.75M,0.68%,243.41,239.34499999999997,BUY,245.47
2026-01-23,245.47,245.3,246.3,241.55,8.08M,0.60%,243.07,239.93,BUY,247.95
2026-01-27,247.95,246.6,248.99,245.89,15.92M,1.01%,244.038,240.60100000000003,BUY,268.58
2026-01-28,268.58,249.2,269.65,249.2,73.43M,8.32%,249.67600000000002,242.289,BUY,275.39
2026-01-29,275.39,270.0,277.77,269.01,48.27M,2.54%,256.28000000000003,244.3245,BUY,268.96
2026-01-30,268.96,273.89,276.5,268.01,24.42M,-2.33%,261.27,245.75349999999997,BUY,254.3
2026-02-01,254.3,269.0,275.85,253.0,17.18M,-5.45%,263.03599999999994,246.57149999999996,BUY,253.95
2026-02-02,253.95,251.6,257.0,247.6,17.02M,-0.14%,264.236,247.19599999999997,BUY,257.0
2026-02-03,257.0,259.7,262.0,249.35,19.21M,1.20%,261.91999999999996,248.1415,BUY,266.95
2026-02-04,266.95,258.05,270.0,258.05,26.63M,3.87%,260.232,249.39450000000002,BUY,269.2
2026-02-05,269.2,268.0,270.45,266.0,15.27M,0.84%,260.28000000000003,250.9015,BUY,268.95
2026-02-06,268.95,268.0,269.95,264.7,10.01M,-0.09%,263.2099999999999,252.77799999999996,BUY,266.6
2026-02-09,266.6,269.45,270.9,265.75,10.82M,-0.87%,265.74,254.40350000000004,BUY,272.15
2026-02-10,272.15,267.25,273.05,267.0,13.46M,2.08%,268.77,256.2255,BUY,274.6
2026-02-11,274.6,272.3,275.1,266.35,18.39M,0.90%,270.3,257.7665,BUY,276.35
2026-02-12,276.35,276.0,280.3,273.45,22.75M,0.64%,271.73,259.1725,BUY,267.4
